Link,Image,Name,Release date,Weight,OS,Storage,Screen_size,Screen_resolution,RAM,Battery,Camera,Price,net2g,net3g,net4g,net5g,speed,year,status,dimensions,weight,build,sim,displaytype,displaysize,displayresolution,os,chipset,cpu,gpu,memoryslot,internalmemory,memoryother,cam1modules,cam1features,cam1video,cam2modules,cam2video,wlan,bluetooth,gps,nfc,radio,usb,sensors,batdescription1,colors,models,price,,,,,
https://www.gsmarena.com/vivo_v21e_5g-10968.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21e-5g.jpg,vivo V21e 5G,"Released 2021, June 28","165g or 167g, 7.7mm thickness","Android 11, Funtouch 11.1","128GB storage, microSDXC","6.44""",1080x2400 pixels,8 GB RAM,4000 mAh Li-Po,"64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF","27,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 8, 38, 40, 41",78 SA/NSA,"HSPA, LTE-A, 5G","2021, June 24","Available. Released 2021, June 28",160.6 x 73.9 x 7.7 or 7.8 mm,165 g or 167 g (5.82 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 430 nits (typ), 600 nits (HBM)","6.44 inches, 100.1 cm(~84.4% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6833 Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),128GB 8GB RAM,UFS 2.1,"64 MP, f/1.8, 26mm (wide), 1/1.7X"", 0.8µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","32 MP, f/2.0, (wide)",HDR,1080p@30fps,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS",No,FM radio,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Sunset Jazz, Dark Pearl",V2055,0.86 W/kg (head)     0.72 W/kg (body),,,
https://www.gsmarena.com/vivo_y53s-10956.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y53s.jpg,vivo Y53s,"Released 2021, June 11","189g, 8.5mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.58""",1080x2408 pixels,8 GB RAM,5000 mAh Li-Po,"64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF","18,999",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","1, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, June 09","Available. Released 2021, June 11",164 x 75.3 x 8.5 mm (6.46 x 2.96 x 0.33 in),189 g (6.67 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 90Hz","6.58 inches, 104.3 cm(~84.5% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, OriginOS 1.0",Qualcomm SM4350 Snapdragon 480 5G (8 nm),Octa-core (2x2.0 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,No,"128GB 8GB RAM, 256GB 8GB RAM",UFS 2.1,"64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF","LED flash, HDR, panorama","1080p@30/60fps, gyro-EIS","8 MP, f/2.0, (wide)",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD","GPS, GLONASS, GALILEO, BDS, QZSS",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Black, Blue, Silver","V2111A, V2058",About 230 EUR,,,,
https://www.gsmarena.com/vivo_y70t-10946.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y70t.jpg,vivo Y70t,"Released 2021, June 03","190g, 8.5mm thickness","Android 10, Funtouch 10.5","128GB/256GB storage, no card slot","6.53""",1080x2340 pixels,6/8 GB RAM,4500 mAh Li-Po,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","15,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 3, 5, 8, 34, 38, 39, 40, 41","1, 41, 78 SA/NSA","HSPA, LTE-A, 5G","2021, June 03","Available. Released 2021, June 03",162 x 76.6 x 8.5 mm (6.38 x 3.02 x 0.33 in),190 g (6.70 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.53 inches, 104.7 cm(~84.4% screen-to-body ratio)","1080 x 2340 pixels, 19.5:9 ratio (~395 ppi density)","Android 10, Funtouch 10.5",Exynos 880 (8 nm),Octa-core (2x2.0 GHz Cortex-A77 & 6x1.8 GHz Cortex-A55),Mali-G76 MP5,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",UFS 2.1,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps; gyro-EIS","8 MP, f/2.0, (wide)",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO",No,No,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable","Black, Blue, White",V2002A,About 190 EUR,,,,
https://www.gsmarena.com/vivo_x60s-11092.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-x60s.jpg,vivo X60s,"Released 2021, May 24","176g, 7.6mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.56""",1080x2376 pixels,8/12 GB RAM,4200 mAh Li-Po,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS","38,890",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 18, 19, 25, 26, 28, 34, 38, 39, 40, 41","1, 3, 28, 41, 77, 78, 79 SA/NSA","HSPA, LTE-A, 5G","2021, May 24","Available. Released 2021, May 24",158.6 x 73.2 x 7.6 mm (6.24 x 2.88 x 0.30 in),176 g (6.21 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 120Hz, HDR10+","6.56 inches, 104.6 cm(~90.1% screen-to-body ratio)",1080 x 2376 pixels (~398 ppi density),"Android 11, OriginOS 1.0",Exynos 1080 (5 nm),Octa-core (1x2.8 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G78 MP10,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"48 MP, f/1.8, 26mm (wide), 1/2.0"", 0.8µm, PDAF, OIS","Zeiss optics, Pixel Shift, LED flash, HDR, panorama","4K@30fps, 1080p@30fps, gyro-EIS","32 MP, f/2.5, 24mm (wide), 1/2.8"", 0.8µm",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD","GPS (L1+L5), GLONASS, BDS, GALILEO, QZSS",Yes,No,"USB Type-C, OTG","Fingerprint (under display, optical), accelerometer, gyro, compass, color spectrum",Virtual proximity sensing,"Li-Po 4200 mAh, non-removable","Gray, Aurora, White",V2059A,About 460 EUR,,,
https://www.gsmarena.com/vivo_iqoo_neo5_lite-10920.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-neo5-lite.jpg,vivo iQOO Neo5 Lite,"Released 2021, March 24","198.3g, 8.9mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.57""",1080x2408 pixels,8/12 GB RAM,4500 mAh Li-Po,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","26,090",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 2, 3, 4, 5, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41","1, 3, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, March 24","Available. Released 2021, March 24",164 x 75.5 x 8.9 mm (6.46 x 2.97 x 0.35 in),198.3 g (6.98 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 144Hz, HDR10","6.57 inches, 104.0 cm(~84.0% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~402 ppi density)","Android 11, OriginOS 1.0",Qualcomm SM8250-AC Snapdragon 870 5G (7 nm),Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",UFS 3.1,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0, (wide)",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD, aptX Adaptive","GPS, GLONASS, GALILEO, BDS, QZSS",Yes,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 4500 mAh, non-removable","Black, White",V2118A,About 290 EUR,,,,
https://www.gsmarena.com/vivo_y52_5g-10913.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y52-5g.jpg,vivo Y52 5G,"Released 2021, June 20","193g, 8.5mm thickness","Android 11, Funtouch 11.1","128GB storage, microSDXC","6.58""",1080x2408 pixels,4 GB RAM,5000 mAh Li-Po,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF","16,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 38, 39, 40, 41","1, 7, 28, 40, 41, 78 SA/NSA","HSPA, LTE-A, 5G","2021, May 18","Available. Released 2021, June 20",164 x 75.3 x 8.5 mm (6.46 x 2.96 x 0.33 in),193 g (6.81 oz),,"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.58 inches, 104.3 cm(~84.5% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6833 Dimensity 700 (7 nm),Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC (uses shared SIM slot),128GB 4GB RAM,,"48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes,Unspecified,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, gyro, proximity, compass","Li-Po 5000 mAh, non-removable","Shiny Black, Glacier Blue",V2053,About 240 EUR,,,,
https://www.gsmarena.com/vivo_y12s_2021-10903.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y12s.jpg,vivo Y12s 2021,"Released 2021, May 12","191g, 8.4mm thickness","Android 11, Funtouch 11","32GB/64GB storage, microSDXC","6.51""",720x1600 pixels,3 GB RAM,5000 mAh Li-Po,"13 MP, f/2.2, (wide), PDAF","10,400",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 38, 40, 41 - International","HSPA, LTE",,"2021, May 12","Available. Released 2021, May 12",164.4 x 76.3 x 8.4 mm (6.47 x 3.00 x 0.33 in),191 g (6.74 oz),"Glass front, plastic back, plastic frame","Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.51 inches, 102.3 cm(~81.6% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~270 ppi density)","Android 11, Funtouch 11",Qualcomm SDM439 Snapdragon 439 (12 nm),Octa-core (4x1.95 GHz Cortex-A53 & 4x1.45 GHz Cortex A53),Adreno 505,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM",eMMC 5.1,"13 MP, f/2.2, (wide), PDAF","LED flash, Panorama",1080p@30fps,"8 MP, f/1.8",1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac (Y12s), Wi-Fi 802.11 b/g/n (Y12G)","4.2, A2DP","GPS, GLONASS, GALILEO, BDS",No,FM radio,"microUSB 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Mysterious Black (Phantom Black), Ice Blue (Glacier Blue)","V2069, V2039, V2068",About 120 EUR,,,,,
https://www.gsmarena.com/vivo_y52s_t1-10889.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-y52-t1.jpg,vivo Y52s t1,"Released 2021, May 03","185.5g, 8.4mm thickness","Android 11, OriginOS 1.0","128GB/256GB storage, no card slot","6.58""",1080x2408 pixels,8 GB RAM,5000 mAh Li-Po,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","22,167",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 2100,"1, 3, 4, 5, 8, 28, 34, 38, 39, 40, 41","1, 28, 41, 77, 78 SA/NSA","HSPA, LTE-A, 5G","2021, May 03","Available. Released 2021, May 03",164.2 x 75.4 x 8.4 mm (6.46 x 2.97 x 0.33 in),185.5 g (6.56 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, 90Hz, HDR10, 460 nits (typ)","6.58 inches, 104.3 cm(~84.2% screen-to-body ratio)","1080 x 2408 pixels, 20:9 ratio (~401 ppi density)","Android 11, OriginOS 1.0",Qualcomm SM4350 Snapdragon 480 5G (8 nm),Octa-core (2x2.0 GHz Kryo 460 & 6x1.8 GHz Kryo 460),Adreno 619,No,"128GB 8GB RAM, 256GB 8GB RAM",UFS 2.1,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/1.8, (wide)",HDR,1080p@30fps,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD","GPS, GLONASS, BDS, GALILEO",No,No,"USB Type-C 2.0, OTG","Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 5000 mAh, non-removable","Gray, Coral, Aurora",V2054A,About 270 EUR,,,,
https://www.gsmarena.com/vivo_v21_5g-10879.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21-5g.jpg,vivo V21 5G,"Released 2021, May 06","176g, 7.3mm thickness","Android 11, Funtouch 11.1","128GB/256GB storage, microSDXC","6.44""",1080x2400 pixels,8 GB RAM,4000 mAh Li-Po,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF, OIS","22,994",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 8, 34, 38, 40, 41 - India",78 Sub6 - India,"HSPA, LTE-A, 5G","2021, April 27","Available. Released 2021, May 06",159.7 x 73.9 x 7.3 mm (6.29 x 2.91 x 0.29 in),176 g (6.21 oz),"Glass front, plastic frame, plastic back","Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 90Hz, HDR10+, 500 nits (typ)","6.44 inches, 100.1 cm(~84.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6853 Dimensity 800U (7 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC3,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM",UFS 2.2,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF, OIS","LED flash, HDR, panorama","4K@30fps (no OIS), 1080p@30/60fps","44 MP, f/2.0, (wide), AF, OIS","Dual-LED flash, HDR","4K@30fps (no OIS), 1080p@30fps","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, GALILEO, BDS",Yes (market/region dependent),No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Dusk Blue, Sunset Dazzle, Arctic White",V2050,1.05 W/kg (head)     0.87 W/kg (body),,"AnTuTu: 336699 (v8), 365055 (v9)",,
https://www.gsmarena.com/vivo_v21-10877.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21.jpg,vivo V21,"Released 2021, May 05","176g, 7.3mm thickness","Android 11, Funtouch 11.1","128GB/256GB storage, microSDXC","6.44""",1080x2400 pixels,8 GB RAM,4000 mAh Li-Po,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF, OIS","22,994",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 7, 8, 20, 28, 38, 39, 40, 41","HSPA, LTE-A",,"2021, April 27","Available. Released 2021, May 05",159.7 x 73.9 x 7.3 mm (6.29 x 2.91 x 0.29 in),176 g (6.21 oz),"Glass front, plastic frame, plastic back","Hybrid Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 90Hz, HDR10+, 500 nits (typ)","6.44 inches, 100.1 cm(~84.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Funtouch 11.1",Mediatek MT6853 Dimensity 800U (7 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC3,microSDXC (uses shared SIM slot),"128GB 8GB RAM, 256GB 8GB RAM",UFS 2.2,"64 MP, f/1.8, 26mm (wide), 1/1.72"", 0.8µm, PDAF, OIS","LED flash, HDR, panorama","4K@30fps (no OIS), 1080p@30/60fps","44 MP, f/2.0, (wide), AF, OIS","Dual-LED flash, HDR","4K@30fps (no OIS), 1080p@30fps","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, GALILEO, BDS",No,No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4000 mAh, non-removable","Dusk Blue, Sunset Dazzle","V2066, V2108",About 320 EUR,"AnTuTu: 336699 (v8), 365055 (v9)",,,
https://www.gsmarena.com/vivo_v21e-10878.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-v21e.jpg,vivo V21e,"Released 2021, May 05","171g, 7.4mm thickness","Android 11, Funtouch 11.1","128GB storage, microSDXC","6.44""",1080x2400 pixels,8 GB RAM,4000 mAh Li-Po,"64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF","27,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 7, 8, 20, 28, 38, 39, 40, 41","HSPA, LTE-A",,"2021, April 27","Available. Released 2021, May 05",161.2 x 74.4 x 7.4 mm (6.35 x 2.93 x 0.29 in),171 g (6.03 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, HDR10, 430 nits (typ)","6.44 inches, 100.1 cm(~83.5% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, Funtouch 11.1",Qualcomm SM7125 Snapdragon 720G (8 nm),Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver),Adreno 618,microSDXC (dedicated slot),128GB 8GB RAM,,"64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30/60fps, gyro-EIS","44 MP, f/2.0, (wide), AF",HDR,"4K@30fps, 1080p@30fps",24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE","GPS, GLONASS, GALILEO, BDS, QZSS",Yes (market/region dependent),FM radio,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, proximity, compass","Li-Po 4000 mAh, non-removable","Diamond Flare, Roman Black",V2061,About 240 EUR,,,
https://www.gsmarena.com/vivo_iqoo_7_(india)-10859.php,https://fdn2.gsmarena.com/vv/bigpic/vivo-iqoo-7-india-.jpg,vivo iQOO 7 (India),"Released 2021, May 01","196g, 8.4mm thickness","Android 11, Funtouch 11.1","128GB/256GB storage, no card slot","6.62""",1080x2400 pixels,8/12 GB RAM,4400 mAh Li-Po,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF, OIS","31,990",GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 38, 40, 41",SA/NSA,"HSPA, LTE-A, 5G","2021, April 26","Available. Released 2021, May 01",163.3 x 76.4 x 8.4 mm (6.43 x 3.01 x 0.33 in),196 g (6.91 oz),,"Dual SIM (Nano-SIM, dual stand-by)","AMOLED, 120Hz, HDR10+, 1300 nits (peak)","6.62 inches, 105.8 cm(~84.8% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~398 ppi density)","Android 11, Funtouch 11.1",Qualcomm SM8250-AC Snapdragon 870 5G (7 nm),Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585),Adreno 650,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM",,"48 MP, f/1.8, 25mm (wide), 1/2.0"", 0.8µm, PDAF, OIS","Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, f/2.0, (wide)",HDR,1080p@30fps,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE, aptX HD, aptX Adaptive",GPS,Yes,No,"USB Type-C 2.0, OTG","Fingerprint (under display, optical), accelerometer, gyro, proximity, compass","Li-Po 4400 mAh, non-removable","Solid Ice, Storm Black, Monster Orange",,,,,
